,pitchIndex,actionIndex,runnerIndex,runners,playEvents,credits,flags,homeTeamWinProbability,awayTeamWinProbability,homeTeamWinProbabilityAdded,playEndTime,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,result.isOut,about.atBatIndex,about.halfInning,about.isTopInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls,count.strikes,count.outs,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.batterHotColdZones,matchup.pitcherHotColdZones,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,leverageIndex,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,trajectory,hardness,location,coordinates.coordX,coordinates.coordY,reviewDetails.isOverturned,reviewDetails.inProgress,reviewDetails.reviewType,reviewDetails.challengeTeamId
325,0,,0,[object Object],[object Object],"[object Object],[object Object],[object Object],[object Object]",,53.5,46.5,-3.5999999999999943,2024-10-12T23:40:09.971Z,14,atBat,Roletazo de Out,field_out,"Yeiner Fernandez batea rodado de out, tercera base Breyvic Valera a primera base Juan Santana.",0,0,0,true,14,bottom,false,2,2024-10-12T23:39:35.221Z,2024-10-12T23:40:09.971Z,true,false,false,true,0,0,0,2,691558,Yeiner Fernandez,/api/v1/people/691558,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,RISP,1.28,,,,649955,Hendrik Clementina,/api/v1/people/649955,,,,ground_ball,medium,5,107.56,166.4,,,,
326,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,50,50,-3.5,2024-10-12T23:41:55.362Z,15,atBat,Ponche,strikeout,Yonny Hernandez se poncha tirándole.,0,0,0,true,15,bottom,false,2,2024-10-12T23:40:18.904Z,2024-10-12T23:41:55.362Z,true,false,false,true,14,1,3,3,660634,Yonny Hernández,/api/v1/people/660634,L,Left,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_LHB,Empty,1.21,,,,,,,,,,,,,,,,,,
327,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,52.5,47.5,2.5,2024-10-12T23:45:25.797Z,16,atBat,Ponche,strikeout,Moises Gomez se poncha tirándole.,0,0,0,true,16,top,true,3,2024-10-12T23:44:02.227Z,2024-10-12T23:45:25.797Z,true,false,false,true,14,1,3,1,664332,Moisés Gómez,/api/v1/people/664332,R,Right,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_RHB,Empty,0.99,,,,,,,,,,,,,,,,,,
328,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,49.7,50.3,-2.799999999999997,2024-10-12T23:46:36.589Z,17,atBat,Sencillo,single,Jeremy Rivas pega sencillo con rodado a jardinero central Gorkys Hernandez.,0,0,0,false,17,top,true,3,2024-10-12T23:45:34.821Z,2024-10-12T23:46:36.589Z,true,false,false,false,33,0,2,1,692405,Jeremy Rivas,/api/v1/people/692405,R,Right,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_RHB,Men_On,0.72,692405,Jeremy Rivas,/api/v1/people/692405,,,,,,,ground_ball,medium,8,127.86,111.48,,,,
329,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,52.800000000000004,47.199999999999996,3.1000000000000014,2024-10-12T23:48:21.628Z,18,atBat,Elevado de Out,field_out,Breyvic Valera batea elevadito de out a segunda base Yeiner Fernandez.,0,0,0,true,18,top,true,3,2024-10-12T23:46:49.209Z,2024-10-12T23:48:21.628Z,true,false,false,true,0,1,1,2,591971,Breyvic Valera,/api/v1/people/591971,L,Left,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_LHB,Men_On,1.33,692405,Jeremy Rivas,/api/v1/people/692405,,,,,,,popup,medium,4,169.97,153.18,,,,
330,"0,2,3",1,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,55.400000000000006,44.599999999999994,3.700000000000003,2024-10-12T23:49:56.916Z,19,atBat,Roletazo de Out,field_out,"Ramon Flores batea rodado de out, segunda base Yeiner Fernandez a primera base Rangel Ravelo.",0,0,0,true,19,top,true,3,2024-10-12T23:48:24.023Z,2024-10-12T23:49:56.916Z,true,false,false,true,0,0,2,3,570717,Ramón Flores,/api/v1/people/570717,L,Left,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_LHB,Empty,0.91,,,,,,,,,,ground_ball,medium,4,150.18,158.77,,,,
331,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,52.900000000000006,47.099999999999994,-2.5,2024-10-12T23:53:19.806Z,20,atBat,Elevado de Out,field_out,Gorkys Hernandez batea elevado de out a jardinero derecho David Rodriguez.,0,0,0,true,20,bottom,false,3,2024-10-12T23:52:05.035Z,2024-10-12T23:53:19.806Z,true,false,false,true,0,2,1,1,491676,Gorkys Hernández,/api/v1/people/491676,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,Empty,0.99,,,,,,,,,,fly_ball,medium,9,168.96,101.31,,,,
332,0,,0,[object Object],[object Object],"[object Object],[object Object],[object Object],[object Object]",,51.2,48.8,-1.7000000000000028,2024-10-12T23:54:00.806Z,21,atBat,Elevado de Out,field_out,Jecksson Flores batea elevado de out a jardinero derecho David Rodriguez.,0,0,0,true,21,bottom,false,3,2024-10-12T23:53:38.651Z,2024-10-12T23:54:00.806Z,true,false,false,true,0,0,0,2,600898,Jecksson Flores,/api/v1/people/600898,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,Empty,0.72,,,,,,,,,,fly_ball,medium,9,176.06,106.4,,,,
333,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,53.800000000000004,46.199999999999996,2.6000000000000014,2024-10-12T23:54:47.849Z,22,atBat,Doble,double,Jermaine Palacios pega doble (1) con línea a jardinero central Ramon Flores.,0,0,0,false,22,bottom,false,3,2024-10-12T23:54:06.670Z,2024-10-12T23:54:47.849Z,true,false,false,false,34,1,0,2,650339,Jermaine Palacios,/api/v1/people/650339,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,RISP,0.47,,,,650339,Jermaine Palacios,/api/v1/people/650339,,,,line_drive,medium,8,91.32,58.6,,,,
334,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,50,50,-3.8000000000000043,2024-10-12T23:56:22.295Z,23,atBat,Elevado de Out,field_out,Rangel Ravelo batea elevadito de out a campo corto Jeremy Rivas.,0,0,0,true,23,bottom,false,3,2024-10-12T23:55:01.544Z,2024-10-12T23:56:22.295Z,true,false,false,true,0,2,0,3,592660,Rangel Ravelo,/api/v1/people/592660,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,Empty,1.32,,,,,,,,,,popup,medium,6,92.33,132.33,,,,
335,0,,0,[object Object],[object Object],"[object Object],[object Object],[object Object],[object Object]",[object Object],52.7,47.3,2.700000000000003,2024-10-12T23:59:15.371Z,24,atBat,Elevado de Out,field_out,David Rodriguez batea elevadito de out a primera base Rangel Ravelo en territorio de foul.,0,0,0,true,24,top,true,4,2024-10-12T23:58:34.485Z,2024-10-12T23:59:15.371Z,true,false,false,true,0,0,0,1,630034,David Rodríguez,/api/v1/people/630034,R,Right,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_RHB,Empty,1.08,,,,,,,,,,popup,medium,3,178.09,173.52,,,,
336,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,54.6,45.4,1.8999999999999986,2024-10-13T00:00:24.187Z,25,atBat,Roletazo de Out,field_out,"Carlos Perez batea rodado de out, tercera base Jermaine Palacios a primera base Rangel Ravelo.",0,0,0,true,25,top,true,4,2024-10-12T23:59:21.010Z,2024-10-13T00:00:24.187Z,true,false,false,true,0,0,2,2,656024,Carlos Pérez,/api/v1/people/656024,R,Right,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_RHB,Empty,0.78,,,,,,,,,,ground_ball,medium,5,107.05,166.4,,,,
337,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,53.1,46.9,-1.5,2024-10-13T00:02:02.846Z,26,atBat,Sencillo,single,Juan Santana pega sencillo con línea a jardinero central Gorkys Hernandez.,0,0,0,false,26,top,true,4,2024-10-13T00:00:26.203Z,2024-10-13T00:02:02.846Z,true,false,false,false,33,0,2,2,600971,Juan Santana,/api/v1/people/600971,R,Right,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_RHB,Men_On,0.51,600971,Juan Santana,/api/v1/people/600971,,,,,,,line_drive,medium,8,124.3,119.11,,,,
338,0,,0,[object Object],[object Object],"[object Object],[object Object],[object Object],[object Object]",,55.900000000000006,44.099999999999994,2.8000000000000043,2024-10-13T00:02:42.028Z,27,atBat,Elevado de Out,field_out,Wilson Ramos batea elevado de out a jardinero izquierdo Jecksson Flores.,0,0,0,true,27,top,true,4,2024-10-13T00:02:12.746Z,2024-10-13T00:02:42.028Z,true,false,false,true,0,0,0,3,467092,Wilson Ramos,/api/v1/people/467092,R,Right,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_RHB,Empty,1,,,,,,,,,,fly_ball,medium,7,107.56,97.75,,,,
339,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,60.199999999999996,39.800000000000004,4.29999999999999,2024-10-13T00:05:54.005Z,28,atBat,Sencillo,single,Tomas Telis pega sencillo con rodado con toque a tercera base Breyvic Valera.,0,0,0,false,28,bottom,false,4,2024-10-13T00:05:10.747Z,2024-10-13T00:05:54.005Z,true,false,false,false,33,0,1,0,542513,Tomás Telis,/api/v1/people/542513,L,Left,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_LHB,Men_On,1.07,542513,Tomás Telis,/api/v1/people/542513,,,,,,,bunt_grounder,medium,5,117.2,185.21,,,,
340,"0,1,2,3,4,5",,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",,66.3,33.7,6.100000000000001,2024-10-13T00:08:14.477Z,29,atBat,Base por Bolas,walk,Robert Perez Jr.  recibe base por bolas.   Tomas Telis a 2da.,0,0,0,false,29,bottom,false,4,2024-10-13T00:05:59.114Z,2024-10-13T00:08:14.477Z,true,false,false,false,0,4,2,0,672596,Robert Perez Jr.,/api/v1/people/672596,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,RISP,1.73,672596,Robert Perez Jr.,/api/v1/people/672596,542513,Tomás Telis,/api/v1/people/542513,,,,,,,,,,,,
341,0,,"0,1,2","[object Object],[object Object],[object Object]",[object Object],"[object Object],[object Object]",,74.7,25.299999999999997,8.400000000000006,2024-10-13T00:08:48.639Z,30,atBat,Pelotazo,hit_by_pitch,Hendrik Clementina golpeado por lanzamiento.   Tomas Telis a 3ra.    Robert Perez Jr.  a 2da.,0,0,0,false,30,bottom,false,4,2024-10-13T00:08:22.817Z,2024-10-13T00:08:48.639Z,true,false,false,false,11,1,0,0,649955,Hendrik Clementina,/api/v1/people/649955,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,Loaded,2.14,649955,Hendrik Clementina,/api/v1/people/649955,672596,Robert Perez Jr.,/api/v1/people/672596,542513,Tomás Telis,/api/v1/people/542513,,,,,,,,,
342,"0,1,2,3,4",,"0,1,2","[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",[object Object],75.2,24.799999999999997,0.5,2024-10-13T00:11:57.711Z,31,atBat,Elevado de Sacrificio,sac_fly,Yeiner Fernandez out con elevado de sacrificio a jardinero central Ramon Flores.   Tomas Telis anota  Robert Perez Jr.  a 3ra.,1,0,1,true,31,bottom,false,4,2024-10-13T00:09:06.680Z,2024-10-13T00:11:57.711Z,true,true,false,true,0,1,2,1,691558,Yeiner Fernandez,/api/v1/people/691558,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,RISP,2.24,649955,Hendrik Clementina,/api/v1/people/649955,,,,672596,Robert Perez Jr.,/api/v1/people/672596,fly_ball,medium,8,146.12,73.86,,,,
343,"0,1,2",,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",64.4,35.599999999999994,-10.799999999999997,2024-10-13T00:13:30.202Z,32,atBat,Roletazo de Doble Play,grounded_into_double_play,"Yonny Hernandez batea rodado batea para doble matanza, campo corto Jeremy Rivas a segunda base Jose Martinez a primera base Juan Santana.   Hendrik Clementina out en 2da.    Yonny Hernandez out en 1ra.",0,0,1,true,32,bottom,false,4,2024-10-13T00:12:11.531Z,2024-10-13T00:13:30.202Z,true,false,false,true,24,0,2,3,660634,Yonny Hernández,/api/v1/people/660634,L,Left,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_LHB,Empty,1.75,,,,,,,,,,ground_ball,medium,6,113.14,153.18,,,,
344,"0,1,2,3,4,5",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,59.199999999999996,40.800000000000004,-5.20000000000001,2024-10-13T00:17:24.802Z,33,atBat,Sencillo,single,Jose Martinez pega sencillo con línea a jardinero izquierdo Jecksson Flores.,0,0,1,false,33,top,true,5,2024-10-13T00:15:52.685Z,2024-10-13T00:17:24.802Z,true,false,false,false,33,3,2,0,642686,Jose Martinez,/api/v1/people/642686,L,Left,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_LHB,Men_On,1.27,642686,Jose Martinez,/api/v1/people/642686,,,,,,,line_drive,medium,7,104,119.11,,,,
345,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,64,36,4.800000000000004,2024-10-13T00:19:07.447Z,34,atBat,Elevado de Out,field_out,Moises Gomez batea elevado de out a jardinero central Gorkys Hernandez.,0,0,1,true,34,top,true,5,2024-10-13T00:17:32.275Z,2024-10-13T00:19:07.447Z,true,false,false,true,0,0,2,1,664332,Moisés Gómez,/api/v1/people/664332,R,Right,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_RHB,Men_On,2.1,642686,Jose Martinez,/api/v1/people/642686,,,,,,,fly_ball,medium,8,149.68,101.82,,,,
346,0,,"0,1","[object Object],[object Object]",[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",71.3,28.700000000000003,7.299999999999997,2024-10-13T00:20:02.301Z,35,atBat,Roletazo de Doble Play,grounded_into_double_play,"Bravos reto (jugada en la 1ra) negado, se mantiene la decisión. Jeremy Rivas batea rodado batea para doble matanza, segunda base Yeiner Fernandez a primera base Rangel Ravelo.   Jose Martinez out en 2da.    Jeremy Rivas out en 1ra.",0,0,1,true,35,top,true,5,2024-10-13T00:19:11.067Z,2024-10-13T00:20:02.301Z,true,false,true,true,24,0,0,3,692405,Jeremy Rivas,/api/v1/people/692405,R,Right,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_RHB,Empty,1.69,,,,,,,,,,ground_ball,medium,4,129.38,150.13,false,false,MF,697
347,"1,2,3",0,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,77.2,22.799999999999997,5.900000000000006,2024-10-13T00:27:17.584Z,36,atBat,Doble,double,Gorkys Hernandez pega doble (1) con línea a jardinero izquierdo Moises Gomez.,0,0,1,false,36,bottom,false,5,2024-10-13T00:26:22.567Z,2024-10-13T00:27:17.584Z,true,false,false,false,34,1,1,0,491676,Gorkys Hernández,/api/v1/people/491676,R,Right,629845,Luis Torres,/api/v1/people/629845,R,Right,,,vs_RHP,vs_RHB,RISP,0.84,,,,491676,Gorkys Hernández,/api/v1/people/491676,,,,line_drive,medium,7,101.97,89.11,,,,
348,"0,1",,"0,1","[object Object],[object Object]","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,76.7,23.299999999999997,-0.5,2024-10-13T00:28:20.922Z,37,atBat,Roletazo de Out,field_out,Jecksson Flores batea rodado de out a primera base Juan Santana.   Gorkys Hernandez a 3ra.,0,0,1,true,37,bottom,false,5,2024-10-13T00:27:27.039Z,2024-10-13T00:28:20.922Z,true,false,false,true,0,0,1,1,600898,Jecksson Flores,/api/v1/people/600898,R,Right,629845,Luis Torres,/api/v1/people/629845,R,Right,,,vs_RHP,vs_RHB,RISP,1.1,,,,,,,491676,Gorkys Hernández,/api/v1/people/491676,ground_ball,medium,4,140.54,157.25,,,,
349,"0,1",,"0,1","[object Object],[object Object]","[object Object],[object Object]","[object Object],[object Object]",[object Object],79.5,20.5,2.799999999999997,2024-10-13T00:29:02.373Z,38,atBat,Elevado de Sacrificio,sac_fly,Jermaine Palacios out con elevado de sacrificio a jardinero central Ramon Flores.   Gorkys Hernandez anota.,1,0,2,true,38,bottom,false,5,2024-10-13T00:28:22.897Z,2024-10-13T00:29:02.373Z,true,true,false,true,0,1,0,2,650339,Jermaine Palacios,/api/v1/people/650339,R,Right,629845,Luis Torres,/api/v1/people/629845,R,Right,,,vs_RHP,vs_RHB,Empty,1.42,,,,,,,,,,fly_ball,medium,8,135.47,76.91,,,,
350,"0,1,2,3,4",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,78.9,21.099999999999994,-0.5999999999999943,2024-10-13T00:30:44.426Z,39,atBat,Roletazo de Out,field_out,"Rangel Ravelo batea rodado de out, tercera base Breyvic Valera a primera base Juan Santana.",0,0,2,true,39,bottom,false,5,2024-10-13T00:29:06.629Z,2024-10-13T00:30:44.426Z,true,false,false,true,0,2,2,3,592660,Rangel Ravelo,/api/v1/people/592660,R,Right,629845,Luis Torres,/api/v1/people/629845,R,Right,,,vs_RHP,vs_RHB,Empty,0.29,,,,,,,,,,ground_ball,medium,5,104,164.87,,,,
351,"1,2,3,4,5",0,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,81.89999999999999,18.10000000000001,2.999999999999986,2024-10-13T00:34:57.293Z,40,atBat,Elevado de Out,field_out,Breyvic Valera batea elevado de out a jardinero derecho Robert Perez Jr.,0,0,2,true,40,top,true,6,2024-10-13T00:33:22.610Z,2024-10-13T00:34:57.293Z,true,false,false,true,0,3,1,1,591971,Breyvic Valera,/api/v1/people/591971,L,Left,623412,Geoff Broussard,/api/v1/people/623412,R,Right,,,vs_RHP,vs_LHB,Empty,1.23,,,,,,,,,,fly_ball,medium,9,193.32,84.53,,,,
352,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,84,16,2.1000000000000085,2024-10-13T00:36:40.973Z,41,atBat,Elevado de Out,field_out,Ramon Flores batea elevado de out a jardinero derecho Robert Perez Jr.,0,0,2,true,41,top,true,6,2024-10-13T00:35:06.439Z,2024-10-13T00:36:40.973Z,true,false,false,true,0,0,2,2,570717,Ramón Flores,/api/v1/people/570717,L,Left,623412,Geoff Broussard,/api/v1/people/623412,R,Right,,,vs_RHP,vs_LHB,Empty,0.85,,,,,,,,,,fly_ball,medium,9,174.03,124.19,,,,
353,"0,1,2,3,4",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,85.2,14.799999999999997,1.2000000000000028,2024-10-13T00:38:51.008Z,42,atBat,Roletazo de Out,field_out,"David Rodriguez batea rodado de out, campo corto Yonny Hernandez a primera base Rangel Ravelo.",0,0,2,true,42,top,true,6,2024-10-13T00:36:43.975Z,2024-10-13T00:38:51.008Z,true,false,false,true,0,2,2,3,630034,David Rodríguez,/api/v1/people/630034,R,Right,623412,Geoff Broussard,/api/v1/people/623412,R,Right,,,vs_RHP,vs_RHB,Empty,0.49,,,,,,,,,,ground_ball,medium,6,110.09,148.6,,,,
354,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,84,16,-1.2000000000000028,2024-10-13T00:41:52.362Z,43,atBat,Elevado de Out,field_out,Tomas Telis batea elevado de out a jardinero central Ramon Flores.,0,0,2,true,43,bottom,false,6,2024-10-13T00:40:52.998Z,2024-10-13T00:41:52.362Z,true,false,false,true,0,0,1,1,542513,Tomás Telis,/api/v1/people/542513,L,Left,629845,Luis Torres,/api/v1/people/629845,R,Right,,,vs_RHP,vs_LHB,Empty,0.5,,,,,,,,,,fly_ball,medium,8,127.35,51.48,,,,
355,"0,1,2,3,4",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,83.1,16.900000000000006,-0.9000000000000057,2024-10-13T00:43:27.599Z,44,atBat,Ponche,strikeout,Robert Perez Jr.  se poncha tirándole.,0,0,2,true,44,bottom,false,6,2024-10-13T00:41:58.239Z,2024-10-13T00:43:27.599Z,true,false,false,true,14,2,3,2,672596,Robert Perez Jr.,/api/v1/people/672596,R,Right,629845,Luis Torres,/api/v1/people/629845,R,Right,,,vs_RHP,vs_RHB,Empty,0.37,,,,,,,,,,,,,,,,,,
356,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,84.5,15.5,1.4000000000000057,2024-10-13T00:44:26.367Z,45,atBat,Doble,double,Hendrik Clementina pega doble (2) con línea a jardinero central Ramon Flores.,0,0,2,false,45,bottom,false,6,2024-10-13T00:43:39.830Z,2024-10-13T00:44:26.367Z,true,false,false,false,34,0,1,2,649955,Hendrik Clementina,/api/v1/people/649955,R,Right,629845,Luis Torres,/api/v1/people/629845,R,Right,,,vs_RHP,vs_RHB,RISP,0.26,,,,649955,Hendrik Clementina,/api/v1/people/649955,,,,line_drive,medium,8,114.15,81.99,,,,
